id,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Age,Age_Range,Complain,Days_Customer,Education,Income,Income_Level,Income_Per,Kidhome,Marital_Status,NumAcceptedCmp,NumCatalogPurchases,NumDealsPurchases,NumPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Perferred_Purchase,Recency,Response,Teenhome,target
983,1,1,0,1,1,61,6,0,3159,4,84865.0,0.8591574961782601,84865.0,0,2,5,4,1,16,7,2,4,2,1,1,0,1688
984,0,0,0,0,0,47,4,0,2746,2,37085.0,0.22836012980535356,18542.5,1,1,0,0,4,10,3,3,7,0,65,0,1,61
985,0,0,0,0,0,68,6,0,3399,3,66991.0,0.6782044403049293,66991.0,0,1,0,7,3,21,6,4,3,1,1,0,0,1253
986,0,0,0,1,0,73,7,0,3245,4,51569.0,0.45341762357782195,51569.0,0,4,2,1,4,19,7,7,7,0,39,1,1,467
987,0,0,0,0,0,52,5,0,2982,4,59892.0,0.37970494443141256,59892.0,0,1,0,1,1,7,3,2,3,2,26,0,1,87
988,0,0,0,1,1,35,3,0,3379,4,51563.0,0.5056683338236736,51563.0,0,1,2,4,1,19,7,4,7,2,60,0,0,1250
989,0,0,0,0,0,48,4,0,2812,2,43322.0,0.26676601168740804,43322.0,0,2,0,0,1,8,4,3,7,2,25,0,0,141
990,0,0,0,0,0,51,5,0,3153,2,10245.0,0.06495153201929843,5122.5,1,2,0,2,3,8,2,1,5,1,32,0,0,41
991,0,0,0,0,0,46,4,0,3086,4,70179.0,0.4321446824756615,70179.0,0,0,0,3,3,26,7,7,5,2,10,0,1,1034
992,0,0,0,0,0,46,4,0,3213,2,31615.0,0.19467724157465963,15807.5,1,0,0,0,2,7,3,2,7,2,82,0,0,51
993,0,0,0,0,0,46,4,0,3245,4,49544.0,0.3050795273311699,24772.0,1,1,0,1,2,16,7,5,7,2,0,0,0,404
994,0,0,0,0,0,41,4,0,2801,0,75774.0,0.4665972893587936,37887.0,1,3,0,5,1,21,7,7,4,2,27,0,0,823
995,0,0,0,0,0,70,7,0,2778,2,50300.0,0.44226001019923683,50300.0,0,1,0,1,2,13,7,2,2,2,52,0,1,270
996,0,0,0,1,0,56,5,0,3338,2,63810.0,0.40454438830175043,63810.0,0,2,1,3,4,23,7,4,7,2,45,0,1,1371
997,0,0,0,0,0,49,4,0,2931,2,34853.0,0.21461603354741776,17426.5,1,2,0,0,2,7,3,2,6,2,75,0,1,34
998,0,0,1,0,0,52,5,0,3047,3,29548.0,0.18732922089860715,14774.0,1,2,1,1,1,5,2,1,4,2,52,0,0,29
999,0,0,0,0,0,60,6,0,3188,3,72217.0,0.731111493566316,72217.0,0,2,0,7,1,22,7,3,2,1,93,0,0,1573
1000,1,0,0,0,0,78,7,0,2901,2,80589.0,0.7085743928816362,80589.0,0,1,2,7,1,21,5,5,1,1,25,1,0,1428
1001,0,0,0,0,0,44,4,0,3437,4,27683.0,0.17046497164356483,13841.5,1,3,0,2,4,16,4,6,7,0,90,0,0,351
1002,0,0,0,0,0,51,5,0,3399,2,37150.0,0.23552458902068685,18575.0,1,1,0,3,7,21,6,4,7,2,80,0,0,467
1003,0,0,0,0,0,46,4,0,2967,4,68397.0,0.42117157336650307,68397.0,0,1,0,7,1,21,5,6,3,1,6,0,1,1416
1004,1,0,0,0,1,52,5,0,2899,2,90765.0,0.5754344366746337,90765.0,0,1,2,6,0,15,5,4,1,1,25,0,0,1724
1005,0,0,1,0,0,67,6,0,3421,4,49667.0,0.5028194822681393,49667.0,0,2,2,7,2,22,5,5,7,1,35,1,0,1396
1006,0,0,0,0,0,42,4,0,3387,2,81702.0,0.5031004267320209,81702.0,0,0,0,7,1,27,7,7,3,2,98,0,0,1633
1007,0,0,0,0,0,68,6,0,2912,4,65324.0,0.6613280419530863,65324.0,0,1,0,2,3,20,7,6,4,2,0,0,1,544
1008,0,0,0,0,0,45,4,0,3166,2,34380.0,0.21170341816659174,17190.0,1,1,0,1,4,12,3,4,7,0,68,0,0,175
1009,0,0,0,0,0,59,5,0,3212,4,41003.0,0.25995194410808137,41003.0,0,0,0,2,1,17,7,6,6,2,11,0,0,601
1010,0,0,0,1,0,62,6,0,3376,4,50611.0,0.5123763629184932,50611.0,0,0,1,5,6,22,7,4,6,2,98,0,1,493
1011,0,0,0,0,0,44,4,0,3118,2,22775.0,0.1402427384742329,11387.5,1,3,0,0,1,4,2,1,7,2,40,0,0,15
1012,0,0,0,0,0,36,3,0,3038,0,21955.0,0.2153084240462881,10977.5,1,1,0,1,2,8,3,2,6,2,81,0,0,55
1013,0,0,0,0,0,54,5,0,3328,3,23748.0,0.15055822180520245,11874.0,1,0,0,1,3,9,3,2,7,2,97,0,0,76
1014,0,0,0,0,0,46,4,0,2972,2,17649.0,0.1086781159750488,8824.5,1,1,0,0,3,9,3,3,7,0,70,0,0,45
1015,0,0,0,0,0,51,5,0,3287,2,34600.0,0.2193580290744486,17300.0,1,3,1,2,5,17,5,5,7,0,8,1,1,318
1016,0,0,0,0,0,54,5,0,3384,2,58554.0,0.3712222553302099,29277.0,1,3,0,2,6,22,6,7,7,0,55,0,1,586
1017,0,0,1,0,0,69,6,0,2966,2,62551.0,0.6332547050426719,62551.0,0,0,1,7,1,18,4,6,3,1,27,0,0,421
1018,0,0,0,0,0,46,4,0,3355,2,51369.0,0.3163174196567671,51369.0,0,3,0,2,2,16,4,7,7,0,84,0,1,576
1019,0,0,0,0,0,38,3,0,3346,2,52413.0,0.5140041188584877,26206.5,1,2,0,1,2,17,7,7,7,0,67,0,0,450
1020,0,0,0,0,0,44,4,0,3286,2,73807.0,0.4544849966440267,73807.0,0,1,0,5,2,23,7,5,2,2,88,0,1,849
1021,0,0,0,0,0,50,5,0,3414,3,75251.0,0.4770783539272061,75251.0,0,1,1,6,1,19,5,7,5,0,34,1,0,1890
1022,0,0,0,0,1,57,5,0,2962,4,84618.0,0.5364635174630547,84618.0,0,1,1,7,1,26,7,6,2,2,96,0,0,1672
1023,0,0,0,0,0,58,5,0,3345,0,68316.0,0.43311165070086793,68316.0,0,3,0,7,5,32,7,7,6,0,54,0,1,1211
1024,1,0,0,0,1,71,7,0,2880,2,94642.0,0.8321346299259677,94642.0,0,1,2,7,0,21,7,5,1,2,35,0,0,2211
1025,0,0,0,0,0,43,4,0,2793,4,27922.0,0.17193667370702662,13961.0,1,3,0,0,1,6,3,2,4,2,80,0,0,41
1026,0,1,1,0,0,67,6,0,2820,4,46015.0,0.4658473126335078,23007.5,1,3,2,0,1,5,3,1,7,2,25,0,1,46
1027,0,0,0,0,0,70,7,0,2769,3,70545.0,0.6202630699702816,70545.0,0,3,0,1,1,13,7,4,2,2,29,0,1,334
1028,0,0,0,0,0,39,3,0,3228,2,36790.0,0.3607923899186035,36790.0,0,1,1,1,1,6,2,2,7,0,14,1,0,66
1029,0,0,0,1,1,73,7,0,3238,2,69372.0,0.6099495313626532,69372.0,0,3,3,4,1,21,6,7,4,0,10,1,0,1381
1030,0,0,0,0,0,53,5,0,2927,2,38361.0,0.24320212003829256,19180.5,1,3,0,1,3,10,3,3,7,0,74,0,0,137
1031,0,0,0,0,0,38,3,1,3368,4,39684.0,0.3891732862606649,19842.0,1,2,1,1,2,7,2,2,7,0,41,1,0,81
1032,0,0,0,1,1,51,5,0,3048,2,71819.0,0.45532006618779836,71819.0,0,3,2,3,3,14,5,3,6,2,70,0,1,1574
1033,0,0,0,0,0,50,5,0,3093,3,35641.0,0.22595778942897174,17820.5,1,1,1,1,2,10,4,3,7,2,11,1,0,178
1034,0,0,0,0,0,43,4,0,3214,3,40662.0,0.250386398763524,20331.0,1,1,0,1,2,8,3,2,4,2,0,0,0,92
1035,1,1,0,1,1,66,6,0,3360,2,91249.0,0.9237879263391275,91249.0,0,2,5,7,0,22,6,7,4,1,84,1,0,1676
1036,0,0,0,0,0,38,3,0,2792,2,34738.0,0.3406688241639698,17369.0,1,2,0,0,1,5,3,1,6,2,51,0,0,20
1037,0,0,0,0,0,70,7,0,3129,4,85431.0,0.7511474141417694,85431.0,0,3,0,7,1,17,7,2,0,1,54,0,0,1165
1038,0,0,0,0,0,65,6,0,3202,4,75283.0,0.7621511080514695,37641.5,1,1,0,3,7,25,5,6,4,0,26,0,2,1019
1039,0,0,0,0,0,66,6,0,2828,3,86424.0,0.8749405225912915,86424.0,0,2,0,7,1,28,7,6,1,2,12,0,0,1226
1040,1,1,0,1,0,64,6,0,3192,2,48192.0,0.4878868562519615,48192.0,0,1,4,7,3,25,7,2,7,2,76,1,0,1526
1041,0,0,0,0,0,54,5,0,3102,0,48985.0,0.3105564466535221,48985.0,0,1,0,1,1,6,3,1,3,2,13,0,1,75
1042,0,0,0,0,0,61,6,0,3236,2,30081.0,0.30453445640179394,30081.0,0,2,0,0,1,5,3,1,7,2,27,0,1,42
1043,0,0,0,0,0,48,4,0,2844,2,48186.0,0.29671730389108175,24093.0,1,3,0,1,3,12,4,4,7,0,39,0,0,219
1044,0,0,0,0,0,38,3,0,2918,2,23228.0,0.22779248798666274,11614.0,1,1,0,0,4,11,4,3,7,2,91,0,0,121
1045,0,0,0,0,0,57,5,0,3244,2,72190.0,0.4576721421642903,72190.0,0,1,0,6,1,16,4,5,3,1,79,0,0,1947
1046,0,0,0,0,0,44,4,0,3346,2,17345.0,0.10680616021231919,8672.5,1,1,0,1,2,7,2,2,7,0,79,0,0,58
1047,0,0,0,1,0,58,5,0,3317,3,63972.0,0.4055714403453938,63972.0,0,2,1,4,4,23,7,5,4,2,93,0,1,1269
1048,0,0,1,0,0,49,4,0,2833,4,46854.0,0.2885151819307007,23427.0,1,2,2,1,6,15,3,5,7,0,81,1,1,263
1049,0,0,0,0,0,63,6,0,2763,2,53154.0,0.5381212225518086,53154.0,0,1,0,1,1,9,4,3,4,2,50,0,1,158
1050,0,0,0,0,0,64,6,0,2817,2,35246.0,0.3568239569940371,17623.0,1,0,0,1,4,11,3,3,5,0,53,0,1,62
1051,0,0,0,0,0,46,4,0,3410,2,61064.0,0.3760167983398708,61064.0,0,1,0,4,5,28,7,7,6,2,80,0,1,1080
1052,0,0,0,0,0,64,6,0,3011,4,79761.0,0.8074855482551606,79761.0,0,2,0,2,1,19,7,5,3,2,32,0,1,605
1053,0,0,0,0,0,67,6,0,2770,3,36927.0,0.3738420887453557,18463.5,1,2,0,0,2,8,3,3,7,0,46,0,1,71
1054,0,0,0,0,0,60,6,0,3212,2,69627.0,0.7048908146633326,69627.0,0,2,0,2,2,23,7,7,5,2,35,0,1,861
1055,0,0,0,0,0,47,4,0,3029,3,31160.0,0.19187546567978472,15580.0,1,2,0,0,2,7,3,2,7,2,59,0,0,64
1056,1,0,0,0,1,78,7,0,2863,3,80184.0,0.7050134524416621,80184.0,0,1,2,3,1,20,7,6,3,2,19,0,0,1902
1057,0,0,0,0,0,55,5,0,3297,3,81380.0,0.515935156245047,81380.0,0,0,0,2,1,17,7,4,2,2,51,0,0,1893
1058,0,0,0,0,0,34,3,0,2982,2,66951.0,0.6565754633715799,66951.0,0,2,0,4,1,15,7,3,1,2,46,0,0,1117
1059,0,0,0,0,0,55,5,0,3093,2,66825.0,0.42365896800289093,66825.0,0,3,0,5,1,16,6,4,2,2,73,0,0,858
1060,0,0,0,0,0,42,4,0,3303,2,44964.0,0.2768770359058357,22482.0,1,3,0,0,1,5,3,1,7,2,35,0,1,41
1061,0,0,0,0,0,34,3,0,3410,4,67546.0,0.6624105128959498,67546.0,0,1,0,7,1,20,5,4,3,1,90,0,0,2126
1062,0,0,0,0,0,76,7,0,3410,2,37760.0,0.3320027432430056,37760.0,0,3,0,1,2,13,6,4,7,2,20,0,0,317
1063,0,0,0,0,0,35,3,0,3419,2,46923.0,0.4601647543395116,23461.5,1,2,0,1,3,16,7,5,7,2,90,0,0,369
1064,0,0,1,0,0,49,4,0,3061,1,27190.0,0.16742920127834873,13595.0,1,3,2,0,1,4,2,1,7,2,13,1,0,18
1065,0,0,0,0,0,40,4,0,2895,4,38513.0,0.2371533956908071,19256.5,1,2,1,1,5,17,5,6,7,0,20,1,0,324
1066,0,0,0,0,0,49,4,0,3419,0,35688.0,0.21975775414570467,11896.0,2,1,0,1,7,16,4,4,7,0,94,0,1,211
1067,0,0,0,0,0,59,5,0,3386,4,53378.0,0.33840730855306117,26689.0,1,1,1,4,7,29,6,7,7,0,41,1,1,793
1068,0,0,0,0,0,62,6,0,3046,2,44512.0,0.4506312198183788,22256.0,1,3,0,0,2,6,3,1,4,2,57,0,1,32
1069,0,0,0,0,0,49,4,0,2860,3,38576.0,0.23754133389163593,38576.0,0,1,0,0,1,5,3,1,7,2,2,0,1,41
1070,0,0,0,0,0,37,3,0,3261,2,31158.0,0.3055604589585172,15579.0,1,1,0,0,2,7,3,2,7,2,62,0,0,72
1071,0,0,0,0,0,71,7,0,3332,3,58217.0,0.5118698014665799,19405.666666666668,2,2,0,0,1,7,4,2,6,2,84,0,1,103
1072,0,0,0,0,0,66,6,0,3437,2,22304.0,0.22580155299310567,22304.0,0,0,0,0,1,4,2,1,7,2,91,0,0,18
1073,0,0,0,0,0,35,3,0,3279,2,7500.0,0.07355104442483083,7500.0,0,1,0,0,1,4,3,0,6,2,94,0,0,15
1074,0,0,0,0,0,43,4,0,3205,2,63777.0,0.39272277197238864,31888.5,1,1,0,1,7,26,6,7,7,0,87,0,1,653
1075,0,0,0,0,0,42,4,0,3054,2,19107.0,0.1176561143370875,9553.5,1,1,0,0,2,6,3,1,7,2,49,0,0,46
1076,0,0,0,0,0,61,6,0,2774,2,79410.0,0.8039320894540227,79410.0,0,1,0,2,1,11,5,3,1,2,19,0,0,1370
1077,0,0,0,0,0,33,3,0,3103,2,28691.0,0.28136706874570955,14345.5,1,1,0,0,1,5,3,1,7,2,56,0,0,34
1078,0,0,0,0,0,59,5,0,3158,4,36736.0,0.23289990046470935,18368.0,1,2,0,0,1,4,2,1,6,2,52,0,1,17
1079,0,0,0,0,0,46,4,0,3056,0,26907.0,0.16568655824922873,13453.5,1,3,0,0,2,6,3,1,7,2,10,0,1,22
1080,0,0,0,0,0,69,6,0,3344,3,65569.0,0.663808376443909,65569.0,0,1,0,5,2,23,7,6,3,2,96,0,1,859
1081,0,0,0,0,0,70,7,0,3352,0,28457.0,0.25020662246997377,28457.0,0,4,0,1,1,10,4,4,7,0,96,0,0,205
1082,0,0,0,0,0,51,5,0,2978,3,34109.0,0.21624517380636898,34109.0,0,1,0,0,1,4,3,0,4,2,39,0,1,22
1083,0,0,0,0,0,42,4,0,2951,2,47850.0,0.29464830015332794,23925.0,1,1,0,0,1,8,4,3,6,2,72,0,0,134
1084,0,0,0,0,0,45,4,0,3301,2,28769.0,0.1771522872959476,14384.5,1,2,0,1,3,12,4,4,7,0,76,0,0,191
1085,0,0,0,0,0,60,6,0,3313,4,31497.0,0.3188697773773247,31497.0,0,3,0,1,2,10,4,3,7,2,22,0,1,155
1086,0,0,0,0,0,66,6,0,3326,3,64857.0,0.6566002206991506,64857.0,0,2,0,5,1,23,7,7,4,2,78,0,0,1540
1087,1,0,0,0,0,46,4,0,3218,3,72309.0,0.44526068831320775,72309.0,0,2,2,6,1,20,7,5,3,2,64,1,0,1931
1088,0,0,0,0,0,43,4,0,3069,2,61825.0,0.3807028454959143,61825.0,0,2,0,2,1,15,7,4,4,2,56,0,1,424
1089,0,0,0,0,0,59,5,0,3265,2,54414.0,0.34497536977043486,27207.0,1,3,0,1,4,13,5,3,4,2,49,0,1,211
1090,0,0,0,0,0,44,4,1,2955,2,38643.0,0.23795390308934278,19321.5,1,2,0,0,2,7,3,2,7,2,45,0,1,49
1091,0,0,1,0,0,34,3,0,2946,2,29604.0,0.29032068255369226,14802.0,1,3,1,0,1,5,3,1,7,2,88,0,0,53
1092,1,0,0,0,1,35,3,0,2868,4,74004.0,0.7257428655486908,74004.0,0,2,3,6,1,15,4,4,3,1,5,1,0,1658
1093,0,0,0,0,0,43,4,0,2944,1,24594.0,0.15144368430451302,12297.0,1,3,0,0,1,5,3,1,5,2,94,0,0,29
1094,0,0,0,0,0,70,7,0,2969,3,59354.0,0.5218668120350994,29677.0,1,0,0,1,3,15,5,6,6,0,53,0,1,310
1095,0,0,0,0,0,60,6,0,3313,4,31497.0,0.3188697773773247,31497.0,0,3,0,1,2,10,4,3,7,2,22,0,1,155
1096,0,0,0,0,0,70,7,0,3015,2,62998.0,0.5539064835493344,62998.0,0,1,0,4,5,19,5,5,5,0,10,0,1,463
1097,0,0,0,0,0,57,5,0,2750,2,4861.0,0.03081790113673106,4861.0,0,0,0,0,0,0,0,0,7,0,20,0,0,6
1098,0,0,0,0,0,52,5,0,2779,4,23626.0,0.14978476285875497,11813.0,1,1,0,1,3,10,3,3,5,0,84,0,0,43
1099,0,0,0,0,1,49,4,0,2774,4,85844.0,0.5286058239992119,85844.0,0,1,1,6,1,20,7,6,2,2,62,0,0,1958
1100,0,0,0,0,0,66,6,0,3295,3,55284.0,0.5596849469005942,55284.0,0,2,0,5,3,23,7,7,5,2,60,0,1,764
1101,0,0,0,0,0,51,5,0,3107,3,42835.0,0.2715665079596533,21417.5,1,0,0,6,7,23,4,6,6,0,64,0,1,595
1102,1,0,0,0,1,76,7,0,3325,4,82800.0,0.7280144899502348,82800.0,0,2,3,6,1,26,7,7,3,2,23,1,0,1315
1103,0,0,0,0,0,66,6,0,3198,2,46097.0,0.46667746540186483,46097.0,0,3,0,1,5,15,6,3,4,2,11,0,1,241
1104,0,0,0,0,0,36,3,0,2994,2,23477.0,0.23023438266156712,11738.5,1,1,0,0,3,10,4,3,7,2,39,0,0,147
1105,0,0,1,0,0,47,4,0,2938,3,37368.0,0.23010277283447356,18684.0,1,1,1,0,1,4,2,1,6,2,4,0,0,30
1106,0,0,0,0,0,48,4,0,3138,2,53034.0,0.32657007210724337,26517.0,1,0,0,1,7,22,7,6,7,2,30,0,1,447
1107,0,0,0,0,0,70,7,0,3351,4,46610.0,0.40981588619058507,46610.0,0,0,1,1,6,17,6,4,6,2,8,1,2,302
